event id,card name,copies
271,Inkmoth Nexus,7
271,Inquisition of Kozilek,1
271,Inspiring Vantage,8
271,Island,28
271,Kaldra Compleat,1
271,"Karn, the Great Creator",4
271,Karplusan Forest,3
271,Khalni Garden,4
271,Kolaghan's Command,2
271,"Kroxa, Titan of Death's Hunger",1
271,Lava Dart,4
271,Lava Spike,8
271,Ledger Shredder,8
271,Lightning Bolt,35
271,Lightning Helix,4
271,Living End,8
271,Lord of Atlantis,3
271,Lotus Field,1
271,Magus of the Moon,3
271,Malakir Rebirth,1
271,March of Wretched Sorrow,3
271,Marsh Flats,9
271,Master of the Pearl Trident,4
271,Merfolk Trickster,2
271,"Minamo, School at Water's Edge",1
271,Mishra's Bauble,20
271,Misty Rainforest,19
271,Molten Collapse,4
271,Monastery Swiftspear,12
271,Mountain,9
271,Murktide Regent,12
271,Mutavault,4
271,Not Dead After All,20
271,Nurturing Peatland,1
271,Orcish Bowmasters,39
271,Ornithopter,3
271,"Otawara, Soaring City",8
271,Overgrown Tomb,8
271,"Ozolith, the Shattered Spire",1
271,Patchwork Automaton,4
271,Pendelhaven,4
271,Phyrexia's Core,1
271,Pithing Needle,2
271,Plains,8
271,Polluted Delta,27
271,Preordain,24
271,Primeval Titan,12
271,Profane Tutor,2
271,Puresteel Paladin,4
271,Questing Druid,4
271,"Ragavan, Nimble Pilferer",28
271,Rift Bolt,8
271,Rishadan Dockhand,4
271,Roiling Vortex,4
271,Sacred Foundry,4
271,Scalding Tarn,15
271,Searing Blaze,8
271,Selesnya Sanctuary,6
271,Shadowspear,2
271,Shardless Agent,8
271,Sheoldred's Edict,6
271,"Sheoldred, the Apocalypse",10
271,Sigarda's Aid,4
271,Silent Clearing,2
271,Simic Growth Chamber,12
271,Skewer the Critics,8
271,Skullcrack,4
271,Slayers' Stronghold,3
271,Snapcaster Mage,4
271,Soul-Scar Mage,4
271,Spell Pierce,7
271,Spell Snare,3
271,Spelunking,3
271,Spirebluff Canal,12
271,Spreading Seas,2
271,Springleaf Drum,4
271,Steam Vents,19
271,Steelshaper's Gift,1
271,Stern Scolding,3
271,Stomping Ground,4
271,Stone of Erech,1
271,Stoneforge Mystic,4
271,Strangleroot Geist,3
271,Street Wraith,15
271,Striped Riverwinder,8
271,Stubborn Denial,4
271,Subtlety,11
271,Summoner's Pact,11
271,Sunbaked Canyon,8
271,"Sunhome, Fortress of the Legion",3
271,Sunken Citadel,3
271,Surge of Salvation,4
271,Svyelun of Sea and Sky,4
271,Swamp,26
271,"Takenuma, Abandoned Mire",6
271,Terminate,6
271,The Mycosynth Gardens,9
271,The One Ring,15
271,The Ozolith,2
271,Thoughtseize,28
271,Tide Shaper,4
271,Tishana's Tidebinder,10
271,Tolaria West,5
271,Troll of Khazad-dûm,4
271,Twilight Mire,6
271,Underworld Breach,2
271,Undying Evil,4
271,Unholy Heat,20
271,"Urborg, Tomb of Yawgmoth",4
271,Urza's Saga,20
271,"Valakut, the Molten Pinnacle",5
271,Verdant Catacombs,13
271,Vesuva,4
271,Violent Outburst,8
271,Vodalian Hexcatcher,4
271,Waker of Waves,2
271,Walking Ballista,4
271,Wall of Roots,12
271,Watery Grave,12
271,Welding Jar,2
271,Windswept Heath,1
271,Wooded Foothills,5
271,Xander's Lounge,1
271,"Yawgmoth, Thran Physician",12
271,Young Wolf,12
271,"Zabaz, the Glimmerwasp",4
272,Accumulated Knowledge,4
272,Agony Warp,2
272,All That Glitters,4
272,Ancient Den,4
272,Ancient Stirrings,2
272,Archaeomancer,2
272,Arms of Hadar,1
272,Ash Barrens,3
272,Ashnod's Altar,2
272,Augur of Bolas,12
272,Avacyn's Pilgrim,2
272,Avenging Hunter,11
272,Axebane Guardian,4
272,Azure Fleet Admiral,1
272,Basilisk Gate,4
272,Birchlore Rangers,4
272,Blood Fountain,3
272,Bojuka Bog,4
272,Brainstorm,16
272,Breath Weapon,4
272,Campfire,1
272,Candy Trail,3
272,Cast Down,16
272,Chain Lightning,7
272,Chainer's Edict,2
272,Chromatic Star,7
272,Citadel Gate,4
272,Cleansing Wildfire,4
272,Contaminated Aquifer,8
272,Counterspell,20
272,Crashing Drawbridge,1
272,Crimson Fleet Commodore,2
272,Crypt Rats,9
272,Crystal Grotto,2
272,Dark Ritual,4
272,Darksteel Citadel,3
272,Dawnbringer Cleric,2
272,Deadly Dispute,16
272,Defile,11
272,Destroy Evil,1
272,Dimir Aqueduct,1
272,Distant Melody,3
272,Drift of Phantasms,4
272,Drown in Sorrow,3
272,Duress,1
272,Elvish Mystic,2
272,Elvish Vanguard,4
272,Energy Refractor,2
272,Ephemerate,2
272,Evolving Wilds,2
272,Exclude,1
272,Expedition Map,4
272,Experimental Synthesizer,8
272,Faerie Miscreant,4
272,Faerie Seer,7
272,Fanatical Offering,10
272,Fathom Seer,1
272,Fireblast,1
272,Force Spike,2
272,Forest,27
272,Freed from the Real,1
272,Frogmite,4
272,Fyndhorn Elves,2
272,Galvanic Alchemist,1
272,Galvanic Blast,7
272,Gingerbrute,4
272,Glacial Floodplain,1
272,Goblin Blast-Runner,8
272,Goblin Bushwhacker,7
272,Goblin Grenade,2
272,Goblin Tomb Raider,8
272,Golem Foundry,3
272,Golgari Rot Farm,3
272,Great Furnace,8
272,Guardian of the Guildpact,2
272,Guildsworn Prowler,4
272,Gurmag Angler,1
272,Haunted Mire,4
272,Heap Gate,1
272,Ichor Wellspring,8
272,Idyllic Beachfront,1
272,Implement of Combustion,4
272,Island,42
272,Izzet Charm,2
272,Jaspera Sentinel,6
272,Journey to Nowhere,4
272,Kenku Artificer,2
272,Khalni Garden,12
272,Kuldotha Rebirth,8
272,Lead the Stampede,8
272,Lembas,9
272,Lightning Bolt,11
272,Llanowar Elves,3
272,Lotus Petal,2
272,Lys Alana Huntmaster,2
272,Lórien Revealed,18
272,Manor Gate,2
272,Metallic Rebuke,4
272,Moon-Circuit Hacker,8
272,Mountain,26
272,Mulldrifter,4
272,Murmuring Mystic,8
272,Mutagenic Growth,4
272,Myr Enforcer,4
272,Myr Kinsmith,1
272,Myr Retriever,4
272,Ninja of the Deep Hours,7
272,Obscura Storefront,1
272,Of One Mind,7
272,Open the Gates,4
272,Ornithopter,4
272,Orochi Leafcaller,1
272,Overgrown Battlement,4
272,Plains,1
272,Polluted Mire,1
272,Ponder,2
272,Preordain,13
272,Priest of Titania,4
272,Prismatic Strands,4
272,Quirion Ranger,8
272,Razortide Bridge,4
272,Reaping the Graves,1
272,Reckoner's Bargain,1
272,Rowan's Grim Search,4
272,Rustvale Bridge,4
272,Sacred Cat,4
272,Saruli Caretaker,4
272,Saruli Gatekeepers,2
272,Sea Gate,4
272,Seal of Fire,3
272,Seat of the Synod,4
272,Secret Door,1
272,Shield-Wall Sentinel,4
272,Silverbluff Bridge,4
272,Skred,8
272,Snap,4
272,Snow-Covered Island,16
272,Snow-Covered Mountain,4
272,Snow-Covered Plains,1
272,Snuff Out,10
272,Spell Pierce,4
272,Spellstutter Sprite,8
272,Spinning Darkness,5
272,Springleaf Drum,4
272,Squadron Hawk,4
272,Suffocating Fumes,1
272,Swamp,36
272,Tangled Islet,1
272,The Autonomous Furnace,1
272,The Modern Age,4
272,Third Path Savant,1
272,Thorn of the Black Rose,14
272,Thoughtcast,4
272,Thraben Inspector,4
272,Timberwatch Elf,4
272,Tithing Blade,11
272,Tolarian Terror,7
272,Troll of Khazad-dûm,8
272,Tuktuk Rubblefort,3
272,Union of the Third Path,1
272,Urborg Repossession,1
272,Urza's Mine,4
272,Urza's Power Plant,4
272,Urza's Tower,4
272,Valakut Invoker,1
272,Vineshaper Prodigy,1
272,Volatile Fjord,5
272,Voldaren Epicure,8
272,Weather the Storm,3
272,Wellwisher,1
272,Winding Way,8
272,Witch's Cottage,3
272,Wizard's Rockets,4
272,Wrenn's Resolve,1
273,Absorb,3
273,Aetherflux Reservoir,4
273,Agent of Treachery,3
273,Amalia Benavides Aguirre,24
273,Arboreal Grazer,3
273,Archfiend of the Dross,1
273,Archon of Emeria,1
273,Archon of Sun's Grace,3
273,Armored Scrapgorger,4
273,Assassin's Trophy,2
273,"Atraxa, Grand Unifier",7
273,Barkchannel Pathway,4
273,Bedeck // Bedazzle,2
273,Beseech the Mirror,4
273,Bitter Triumph,6
273,Blackcleave Cliffs,14
273,Blast Zone,4
273,Blightstep Pathway,14
273,Blood Crypt,15
273,Bloodtithe Harvester,16
273,Blooming Marsh,22
273,Bonecrusher Giant,15
273,"Boseiju, Who Endures",14
273,Botanical Sanctum,4
273,Branchloft Pathway,2
273,Breeding Pool,5
273,Bring to Light,4
273,Brokers Hideout,1
273,Brushland,1
273,Cabaretti Courtyard,1
273,Castle Ardenvale,5
273,Castle Locthwain,1
273,Castle Vantress,1
273,Cauldron Familiar,4
273,Cavern of Souls,6
273,Cenote Scout,20
273,Censor,2
273,Chained to the Rocks,20
273,Change the Equation,1
273,Chord of Calling,24
273,Claim the Firstborn,3
273,Clever Impersonator,2
273,Collected Company,24
273,Collective Brutality,1
273,Concealed Courtyard,9
273,Consign // Oblivion,1
273,Cragcrown Pathway,3
273,Creative Outburst,4
273,Dark Petition,1
273,Darkbore Pathway,7
273,Darkslick Shores,4
273,Dawnbringer Cleric,1
273,Day's Undoing,1
273,Deadly Dispute,4
273,Den of the Bugbear,8
273,Deputy of Detention,4
273,Deserted Beach,8
273,Dig Up,4
273,"Dina, Soul Steeper",7
273,Dovin's Veto,7
273,Duress,1
273,Echoing Deeps,1
273,"Eiganjo, Seat of the Empire",5
273,Elemental Masterpiece,6
273,"Elesh Norn, Mother of Machines",7
273,Elspeth's Nightmare,1
273,Enigmatic Incarnation,16
273,Escape to the Wilds,3
273,Esika's Chariot,4
273,Experimental Synthesizer,4
273,Extinction Event,1
273,Extraction Specialist,9
273,Fable of the Mirror-Breaker,47
273,Fabled Passage,8
273,Faithful Mending,1
273,Farewell,1
273,Fatal Push,20
273,Field of Ruin,12
273,Fiery Impulse,3
273,Fires of Invention,16
273,Forest,9
273,Furnace Reins,2
273,Genesis Ultimatum,2
273,Get Lost,9
273,Gilded Goose,11
273,Gingerbread Cabin,1
273,Glacial Fortress,3
273,Glasspool Mimic,4
273,Go for the Throat,1
273,Godless Shrine,13
273,Graveyard Trespasser,5
273,"Greasefang, Okiba Boss",4
273,Greater Tanuki,4
273,Grisly Salvage,4
273,Growth Spiral,3
273,"Gyruda, Doom of Depths",4
273,Hall of Storm Giants,3
273,Hallowed Fountain,13
273,Hallowed Moonlight,1
273,Hanged Executioner,3
273,Haunted Ridge,7
273,Haywire Mite,2
273,Heartless Act,4
273,"Heliod, the Radiant Dawn",1
273,Hengegate Pathway,6
273,Hidden Necropolis,1
273,Hive of the Eye Tyrant,8
273,Horned Loch-Whale,3
273,Immersturm Skullcairn,1
273,Indatha Triome,2
273,Indomitable Creativity,4
273,"Inti, Seneschal of the Sun",10
273,Irrigated Farmland,4
273,Island,18
273,Jetmir's Garden,20
273,"Jirina, Dauntless General",2
273,Jwari Disruption,8
273,"Katilda, Dawnhart Martyr",1
273,"Kellan, Daring Traveler",3
273,"Kenrith, the Returned King",4
273,Ketria Triome,14
273,Knight of Autumn,4
273,Knight-Errant of Eos,4
273,Kolaghan's Command,1
273,"Koma, Cosmos Serpent",1
273,"Kroxa, Titan of Death's Hunger",5
273,Kutzil's Flanker,4
273,"Kutzil, Malamet Exemplar",1
273,Leyline Binding,24
273,Lofty Denial,4
273,Lotus Field,2
273,Lunarch Veteran,22
273,Magma Opus,8
273,Make Disappear,7
273,"Malcolm, Alluring Scoundrel",2
273,Mana Confluence,20
273,March of Otherworldly Light,5
273,Mausoleum Wanderer,4
273,Mayhem Devil,4
273,Mazemind Tome,4
273,"Melira, the Living Cure",1
273,Memory Deluge,5
273,Mirrex,2
273,Mishra's Research Desk,4
273,Molten Collapse,1
273,Moon-Blessed Cleric,1
273,Mountain,18
273,Mutavault,2
273,Mystic Sanctuary,1
273,Nahiri's Warcrafting,4
273,"Narset, Parter of Veils",2
273,Needleverge Pathway,7
273,"Nissa, Resurgent Animist",4
273,Nylea's Presence,15
273,Omen of the Sea,4
273,"Omnath, Locus of Creation",8
273,"Omnath, Locus of the Roil",1
273,"Otawara, Soaring City",9
273,Overgrown Tomb,22
273,Parhelion II,4
273,Path to the World Tree,15
273,Plains,14
273,Portable Hole,14
273,Prismari Command,2
273,Prosperous Innkeeper,24
273,Quintorius Kand,8
273,Raffine's Informant,4
273,Raffine's Tower,1
273,Ramunap Ruins,1
273,Rattlechains,4
273,Raugrin Triome,6
273,Razorverge Thicket,26
273,Reckoner Bankbuster,5
273,Release to the Wind,3
273,Restless Anchorage,2
273,Restless Cottage,2
273,Return to the Ranks,13
273,Risen Reef,3
273,Riverglide Pathway,8
273,Rootbound Crag,15
273,Sacred Foundry,18
273,Saw It Coming,1
273,Scapeshift,1
273,Scavenging Ooze,1
273,Seachrome Coast,4
273,Selfless Glyphweaver,1
273,Selfless Savior,4
273,Selfless Spirit,1
273,Sentinel of the Nameless City,2
273,Shacklegeist,2
273,Shark Typhoon,7
273,Shatterskull Smashing,4
273,"Sheoldred, the Apocalypse",7
273,"Shigeki, Jukai Visionary",1
273,Shipwreck Marsh,2
273,Silence,2
273,Skyclave Apparition,13
273,"Skysovereign, Consul Flagship",2
273,Smuggler's Copter,11
273,"Sokenzan, Crucible of Defiance",5
273,Spara's Headquarters,20
273,Spark Double,8
273,Spectral Sailor,4
273,Spell Pierce,2
273,Spell Queller,4
273,Spelunking,4
273,Spikefield Hazard,6
273,Spirebluff Canal,6
273,Splendid Reclamation,1
273,Spring // Mind,4
273,Steam Vents,23
273,Stern Lesson,4
273,Stomping Ground,1
273,Stormcarved Coast,5
273,Strangle,4
273,Sulfurous Springs,2
273,Sunfall,1
273,Sunken Citadel,1
273,Sunpetal Grove,1
273,Supreme Phantom,4
273,Supreme Verdict,7
273,Swamp,14
273,Sylvan Caryatid,8
273,"Takenuma, Abandoned Mire",10
273,"Teferi, Hero of Dominaria",6
273,Temple Garden,45
273,Temple of Abandon,2
273,Temple of Deceit,4
273,Temple of Mystery,4
273,Temple of Triumph,3
273,Temporary Lockdown,5
273,The Dross Pits,1
273,The End,1
273,The Wandering Emperor,7
273,Thoughtseize,20
273,"Tolsimir, Friend to Wolves",5
273,Topiary Stomper,4
273,Torch the Tower,7
273,Torrential Gearhulk,7
273,Traverse the Ulvenwald,2
273,Treasure Cruise,4
273,Trumpeting Carnosaur,8
273,Up the Beanstalk,16
273,"Urborg, Tomb of Yawgmoth",3
273,"Valki, God of Lies",1
273,Vessel of Nascency,1
273,Voice of Resurgence,1
273,Void Shatter,1
273,Voltage Surge,4
273,Watery Grave,1
273,Welcoming Vampire,2
273,Wildgrowth Walker,24
273,Witch's Oven,4
273,Witherbloom Command,2
273,Xander's Lounge,1
273,"Yasharn, Implacable Earth",1
273,Zagoth Triome,3
273,"Zahid, Djinn of the Lamp",1
274,Adarkar Wastes,10
274,Annex Sentry,7
274,Anoint with Affliction,1
274,Archangel of Wrath,8
274,"Atraxa, Grand Unifier",6
274,Battlefield Forge,4
274,"Boseiju, Who Endures",3
274,Bring the Ending,3
274,Cavern of Souls,12
274,Charge of the Mites,8
274,Charming Scoundrel,8
274,Crawling Chorus,16
274,Cut Down,7
274,Darkslick Shores,12
274,Deep-Cavern Bat,12
274,Depopulate,2
274,Deserted Beach,1
274,Destroy Evil,3
274,Dreamroot Cascade,2
274,"Eiganjo, Seat of the Empire",4
274,Ertai Resurrected,4
274,Expel the Interlopers,1
274,Experimental Augury,10
274,Fading Hope,10
274,Faerie Mastermind,11
274,"Feldon, Ronom Excavator",2
274,Forest,6
274,Get Lost,5
274,"Gix, Yawgmoth Praetor",11
274,Gleeful Demolition,4
274,Go for the Throat,8
274,"Goddric, Cloaked Reveler",2
274,Herd Migration,8
274,Horned Loch-Whale,2
274,Imodane's Recruiter,4
274,"Inti, Seneschal of the Sun",3
274,Invasion of Zendikar,7
274,Island,11
274,"Jace, the Perfected Mind",2
274,Jawbone Duelist,15
274,Jetmir's Garden,10
274,Kaito Shizuki,2
274,Knight-Errant of Eos,4
274,Kumano Faces Kakkazan,4
274,Lay Down Arms,8
274,Leyline Binding,12
274,Lightning Strike,4
274,Make Disappear,6
274,"Malcolm, Alluring Scoundrel",2
274,March of Otherworldly Light,2
274,March of Swirling Mist,12
274,Mirrex,22
274,Mishra's Foundry,2
274,Monastery Swiftspear,4
274,Monstrous Rage,2
274,Mountain,24
274,"Nissa, Ascended Animist",1
274,Ossification,3
274,"Otawara, Soaring City",8
274,Phoenix Chick,4
274,Plains,31
274,Play with Fire,4
274,Plaza of Heroes,1
274,Preacher of the Schism,4
274,Raffine's Tower,4
274,"Raffine, Scheming Seer",4
274,Razorverge Thicket,9
274,Resolute Reinforcements,4
274,Restless Bivouac,2
274,Restless Reef,7
274,Sanguine Evangelist,4
274,Seachrome Coast,15
274,Serum Snare,11
274,Shattered Sanctum,3
274,"Sheoldred, the Apocalypse",5
274,Shipwreck Marsh,8
274,Silver Scrutiny,1
274,Skrelv's Hive,13
274,"Skrelv, Defector Mite",16
274,Slip Out the Back,1
274,"Sokenzan, Crucible of Defiance",3
274,Spara's Headquarters,12
274,Spyglass Siren,12
274,"Squee, Dubious Monarch",2
274,Subterranean Schooner,10
274,Sunfall,11
274,Swamp,9
274,Syncopate,3
274,"Takenuma, Abandoned Mire",3
274,The Celestus,1
274,The Seedcore,16
274,The Wandering Emperor,5
274,Thran Portal,3
274,Thundering Raiju,3
274,Tishana's Tidebinder,3
274,Tocasia's Welcome,4
274,Topiary Stomper,8
274,Trumpeting Carnosaur,3
274,Underground River,12
274,Up the Beanstalk,12
274,Venerated Rotpriest,12
274,Voldaren Epicure,4
274,Warden of the Inner Sky,4
274,White Sun's Twilight,2
274,Witchstalker Frenzy,3
274,Yavimaya Coast,10
274,Yotian Frontliner,4
274,Ziatora's Proving Ground,8
275,Ancestral Recall,2
275,Ancient Tomb,8
275,Archon of Emeria,4
275,Black Lotus,4
275,Brainstorm,2
275,Cavern of Souls,4
275,Chalice of the Void,1
275,Chancellor of the Annex,4
275,Chrome Mox,4
275,Crucible of Worlds,1
275,Dauntless Dismantler,4
275,Dig Through Time,2
275,Emeria's Call,3
275,Flooded Strand,1
275,Flusterstorm,1
275,Force of Negation,6
275,Force of Will,8
275,Foundry Inspector,4
275,Gitaxian Probe,2
275,"Golos, Tireless Pilgrim",2
275,Gush,1
275,Island,1
275,Karakas,2
275,"Lavinia, Azorius Renegade",7
275,Lodestone Golem,1
275,Loran of the Third Path,2
275,Lotus Petal,3
275,Lórien Revealed,8
275,Mana Crypt,2
275,March of Otherworldly Light,1
275,Mental Misstep,2
275,Mishra's Bauble,6
275,Mishra's Workshop,4
275,Misty Rainforest,2
275,Mox Emerald,3
275,Mox Jet,4
275,Mox Pearl,4
275,Mox Ruby,2
275,Mox Sapphire,4
275,Nettlecyst,4
275,Null Rod,4
275,Patchwork Automaton,4
275,Phyrexian Metamorph,2
275,Phyrexian Revoker,4
275,Polluted Delta,2
275,Ponder,1
275,Repeal,1
275,Scalding Tarn,2
275,Seal of Cleansing,1
275,Seasoned Dungeoneer,4
275,Snapcaster Mage,1
275,Snow-Covered Plains,2
275,Sol Ring,3
275,Solitude,2
275,Spell Pierce,4
275,Sphere of Resistance,4
275,Spreading Seas,1
275,Stonecoil Serpent,1
275,Strip Mine,4
275,Swords to Plowshares,7
275,"Thalia, Guardian of Thraben",4
275,Thorn of Amethyst,1
275,Time Walk,2
275,Tolarian Academy,1
275,Treasure Cruise,2
275,Trinisphere,2
275,Tropical Island,2
275,Tundra,7
275,Up the Beanstalk,3
275,Urza's Saga,12
275,Wasteland,16
275,White Plume Adventurer,4
281,Aether Spellbomb,1
281,Aether Vial,4
281,Agatha's Soul Cauldron,4
281,Ancient Tomb,32
281,Animate Dead,3
281,Archon of Cruelty,1
281,Arid Mesa,1
281,"Atraxa, Grand Unifier",3
281,Battle Cry Goblin,16
281,Bayou,11
281,Blood Moon,4
281,Bojuka Bog,3
281,"Boseiju, Who Endures",4
281,Brainstorm,28
281,Brazen Borrower,3
281,Breya's Apprentice,1
281,Broadside Bombardiers,24
281,Cabal Therapy,2
281,Cavern of Souls,21
281,Chain Lightning,1
281,Chalice of the Void,8
281,Chrome Mox,24
281,City of Traitors,24
281,Consider,1
281,Counterbalance,1
281,Crashing Footfalls,3
281,Crop Rotation,12
281,Cursed Mirror,3
281,Dark Depths,11
281,Dark Ritual,8
281,Daze,13
281,Delver of Secrets,4
281,Den of the Bugbear,5
281,Doomsday,4
281,Dragon's Rage Channeler,4
281,Dress Down,8
281,Dryad Arbor,1
281,Duress,2
281,Echoing Deeps,1
281,Edge of Autumn,1
281,Elvish Reclaimer,8
281,Elvish Spirit Guide,7
281,"Emry, Lurker of the Loch",4
281,Entomb,4
281,Fable of the Mirror-Breaker,8
281,Fatal Push,2
281,Field of Ruin,1
281,Fire // Ice,4
281,Flooded Strand,13
281,Flusterstorm,3
281,Force of Negation,7
281,Force of Will,40
281,Forest,3
281,Forth Eorlingas!,1
281,Fury,8
281,Gemstone Caverns,4
281,Ghost Quarter,1
281,Goblin Engineer,4
281,Goblin Matron,12
281,Goblin Rabblemaster,21
281,Goblin Ringleader,16
281,Goblin Warchief,8
281,Great Furnace,3
281,Grief,4
281,Grindstone,4
281,Griselbrand,1
281,"Grist, the Hunger Tide",1
281,Haywire Mite,1
281,"Hogaak, Arisen Necropolis",4
281,Hullbreaker Horror,1
281,Impulse,4
281,Inquisition of Kozilek,2
281,Island,16
281,Kaldra Compleat,1
281,Karakas,5
281,Khalni Garden,1
281,Legolas's Quick Reflexes,4
281,"Leovold, Emissary of Trest",1
281,Leyline Binding,2
281,Life from the Loam,2
281,Lightning Bolt,4
281,Lion's Eye Diamond,1
281,Lotus Petal,19
281,Lórien Revealed,16
281,Magus of the Moon,2
281,Marsh Flats,4
281,Metallic Rebuke,3
281,"Minsc & Boo, Timeless Heroes",2
281,Misdirection,2
281,Mishra's Bauble,8
281,Misty Rainforest,24
281,Mountain,26
281,Mox Diamond,4
281,Mox Opal,4
281,Murderous Cut,2
281,Murktide Regent,8
281,"Muxus, Goblin Grandee",16
281,Mystic Sanctuary,2
281,Mystical Dispute,2
281,"Narset, Parter of Veils",3
281,Not of This World,4
281,Nurturing Peatland,2
281,Orcish Bowmasters,19
281,Orim's Chant,1
281,"Otawara, Soaring City",5
281,Painter's Servant,4
281,Palace Jailer,1
281,Paradigm Shift,4
281,Passageway Seer,1
281,Phyrexian Devourer,1
281,Phyrexian Dragon Engine,1
281,Phyrexian Dreadnought,8
281,Pithing Needle,7
281,Polluted Delta,16
281,Ponder,28
281,Preordain,7
281,Prismatic Ending,2
281,Prismatic Vista,3
281,Questing Druid,3
281,Reanimate,3
281,Recruiter of the Guard,4
281,Samwise the Stouthearted,4
281,Satyr Wayfinder,4
281,Savannah,1
281,Scalding Tarn,2
281,Scrubland,4
281,Sea Gate Restoration,1
281,Seat of the Synod,4
281,Sejiri Steppe,3
281,Serra Paragon,1
281,Shadowspear,2
281,Shardless Agent,4
281,Shatterskull Smashing,16
281,Sheoldred's Edict,2
281,Show and Tell,2
281,Simian Spirit Guide,27
281,Skirk Prospector,12
281,Skyclave Apparition,1
281,Slip Out the Back,4
281,Snow-Covered Forest,2
281,Snow-Covered Island,5
281,Snow-Covered Plains,2
281,Snow-Covered Swamp,2
281,"Sokenzan, Crucible of Defiance",3
281,Solitude,3
281,Soul-Guide Lantern,1
281,Spell Pierce,4
281,Spellseeker,1
281,"Squee, Dubious Monarch",1
281,Step Through,3
281,Stifle,9
281,Stitcher's Supplier,4
281,Stoneforge Mystic,4
281,Street Wraith,1
281,Strict Proctor,3
281,Subtlety,4
281,Swamp,3
281,Swords to Plowshares,12
281,Sylvan Library,2
281,Sylvan Scrying,4
281,Taiga,1
281,"Teferi, Time Raveler",3
281,Terminus,2
281,Thassa's Oracle,5
281,The One Ring,7
281,Thespian's Stage,11
281,Thought Lash,4
281,Thought Monitor,4
281,Thoughtcast,4
281,Thoughtseize,16
281,Torpor Orb,2
281,Trinisphere,3
281,Tropical Island,14
281,Tundra,6
281,Umezawa's Jitte,1
281,Underground Sea,11
281,Unlicensed Hearse,3
281,Up the Beanstalk,4
281,"Urborg, Tomb of Yawgmoth",10
281,"Uro, Titan of Nature's Wrath",9
281,Urza's Saga,5
281,Vampire Hexmage,12
281,Vapor Snag,1
281,Verdant Catacombs,9
281,Violent Outburst,4
281,Volcanic Island,8
281,Wasteland,26
281,Windswept Heath,2
281,Witherbloom Command,2
281,Wooded Foothills,5
281,Xander's Lounge,1
281,"Yavimaya, Cradle of Growth",5
281,_____ Goblin,16
283,Agony Warp,3
283,All That Glitters,8
283,Ancient Den,8
283,Archaeomancer,11
283,Ardent Recruit,4
283,Arms of Hadar,1
283,Ash Barrens,10
283,Augur of Bolas,20
283,Azorius Chancery,8
283,Azorius Guildgate,3
283,Azure Fleet Admiral,1
283,Basilisk Gate,4
283,Battle Screech,4
283,Birchlore Rangers,4
283,Bojuka Bog,4
283,Brainstorm,25
283,Breath Weapon,2
283,Burning-Tree Emissary,4
283,Campfire,2
283,Candy Trail,4
283,Cast Down,9
283,Cast into the Fire,2
283,Chainer's Edict,3
283,Citadel Gate,4
283,Cleansing Wildfire,8
283,Consider,1
283,Contaminated Aquifer,12
283,Counterspell,34
283,Crimson Fleet Commodore,5
283,Crypt Rats,4
283,Dawnbringer Cleric,5
283,Deadly Dispute,4
283,Deep Analysis,9
283,Destroy Evil,1
283,Dimir Aqueduct,1
283,Dispel,3
283,Distant Melody,3
283,Eagles of the North,1
283,Echoing Decay,1
283,Elvish Mystic,2
283,Elvish Vanguard,4
283,End the Festivities,2
283,Ephemerate,9
283,Exclude,1
283,Experimental Synthesizer,12
283,Faerie Seer,3
283,Fiery Cannonade,1
283,Fire // Ice,3
283,Fireblast,1
283,Foil,2
283,Forest,14
283,Frantic Inventory,4
283,Frogmite,8
283,Fungal Infection,2
283,Fyndhorn Elves,2
283,Galvanic Blast,12
283,Ghostly Flicker,2
283,Gingerbrute,8
283,Glacial Floodplain,4
283,Glint Hawk,8
283,Goblin Tomb Raider,4
283,Goblin Wizardry,1
283,God-Pharaoh's Faithful,8
283,Great Furnace,12
283,Guardian of the Guildpact,2
283,Guardians' Pledge,2
283,Gurmag Angler,5
283,Heap Gate,1
283,Ice Tunnel,1
283,Ichor Wellspring,4
283,Idyllic Grange,2
283,Implement of Combustion,4
283,Island,36
283,Izzet Charm,1
283,Jaspera Sentinel,4
283,Journey to Nowhere,7
283,Kenku Artificer,2
283,Kessig Flamebreather,4
283,Kor Skyfisher,4
283,Lead the Stampede,4
283,Lembas,4
283,Lightning Bolt,15
283,Llanowar Elves,2
283,Lose Focus,4
283,Lunarch Veteran,4
283,Lórien Revealed,35
283,Maestros Theater,2
283,Masked Vandal,1
283,Mental Note,4
283,Militia Bugler,4
283,Mortuary Mire,2
283,Mountain,14
283,Mulldrifter,16
283,Murmuring Mystic,9
283,Myr Enforcer,8
283,Nettle Sentinel,2
283,Ninja of the Deep Hours,3
283,Obscura Storefront,1
283,Ornithopter,4
283,Plains,19
283,Ponder,11
283,Preordain,24
283,Priest of Titania,4
283,Prismatic Strands,8
283,Prohibit,2
283,Quirion Ranger,4
283,Raffine's Informant,4
283,Ramosian Rally,1
283,Razortide Bridge,4
283,Reckless Impulse,6
283,Reckoner's Bargain,4
283,Remove Soul,1
283,Rustvale Bridge,14
283,Sacred Cat,4
283,Sage's Row Denizen,1
283,Sea Gate,4
283,Seat of the Synod,2
283,Silverbluff Bridge,12
283,Skred,14
283,Snap,8
283,Snow-Covered Island,50
283,Snow-Covered Mountain,8
283,Snow-Covered Plains,6
283,Snuff Out,12
