card id,card name,colors,cmc,type,subtype,MTGO_id,cardset,rarity,foil,latest price
1713,Holdout Settlement,,0,"[""'Land'""]",,59609,OGW,Common,0,0.002
1714,Indoctrination Attendant,['W'],4,"[""'Creature'""]","[""'Phyrexian'"", ""'Cleric'""]",106247,ONE,Common,0,0.002
1715,Scoured Barrens,,0,"[""'Land'""]",,110458,MOM,Common,0,0.002
1716,Silverquill Campus,,0,"[""'Land'""]",,89053,STX,Common,0,0.002
1717,Snaremaster Sprite,['U'],1,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",116442,WOE,Common,0,0.002
1718,Doom Foretold,"['B', 'W']",4,"[""'Enchantment'""]",,78518,ELD,Rare,0,0.007
1719,Kaya's Wrath,"['B', 'W']",4,"[""'Sorcery'""]",,71374,RNA,Rare,0,0.006
1720,Shambling Vent,,0,"[""'Land'""]",,58531,BFZ,Rare,0,0.007
1721,Treacherous Blessing,['B'],3,"[""'Enchantment'""]",,79358,THB,Rare,0,0.007
1722,Wasteland Strangler,,3,"[""'Creature'""]","[""'Eldrazi'"", ""'Processor'""]",58383,BFZ,Rare,0,0.006
1723,"Yorion, Sky Nomad","['U', 'W']",5,"[""'Legendary'"", ""'Creature'""]","[""'Bird'"", ""'Serpent'""]",109350,MUL,Rare,0,0.04
1724,Cursed Mirror,['R'],3,"[""'Artifact'""]",,105352,BRC,Rare,0,8.21
1725,"Gut, True Soul Zealot",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'"", ""'Shaman'""]",100384,CLB,Uncommon,0,1.99
1726,Vampire Hexmage,['B'],2,"[""'Creature'""]","[""'Vampire'"", ""'Shaman'""]",34690,ZEN,Uncommon,0,0.003
1727,Arcbound Worker,,1,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",48940,MMA,Common,0,0.002
1728,Raven's Crime,['B'],1,"[""'Sorcery'""]",,48784,MMA,Common,0,0.008
1729,Ashnod's Altar,,3,"[""'Artifact'""]",,114966,CMM,Uncommon,1,2.67
1730,Conjurer's Bauble,,1,"[""'Artifact'""]",,20714,5DN,Common,0,0.04
1731,Crusher Zendikon,['R'],3,"[""'Enchantment'""]","[""'Aura'""]",35545,WWK,Common,0,0.002
1732,Crystal Grotto,,0,"[""'Land'""]",,116896,WOE,Common,0,0.002
1733,Energy Refractor,,2,"[""'Artifact'""]",,105092,BRO,Common,0,0.002
1734,Golem Foundry,,3,"[""'Artifact'""]",,38067,SOM,Common,0,0.002
1735,Myr Retriever,,2,"[""'Artifact'"", ""'Creature'""]","[""'Myr'""]",82589,2XM,Common,1,0.005
1736,Polluted Mire,,0,"[""'Land'""]",,108035,DMR,Common,0,0.002
1737,Rowan's Grim Search,['B'],3,"[""'Instant'""]",,116524,WOE,Common,0,0.002
1738,Wizard's Rockets,,1,"[""'Artifact'""]",,112414,LTR,Common,0,0.002
1739,Bloodsoaked Champion,['B'],1,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",54172,KTK,Rare,0,0.006
1740,Nighthawk Scavenger,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Rogue'""]",83197,ZNR,Rare,0,0.03
1741,Buried Alive,['B'],3,"[""'Sorcery'""]",,43124,PD3,Uncommon,1,0.009000000000000001
1742,Diabolic Vision,"['B', 'U']",2,"[""'Sorcery'""]",,30414,ME2,Uncommon,0,0.02
1743,Eureka,['G'],4,"[""'Sorcery'""]",,53165,VMA,Mythic,0,0.07
1744,Faerie Vandal,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",98307,SNC,Uncommon,0,0.003
1745,"Ghalta, Stampede Tyrant",['G'],8,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dinosaur'""]",117729,LCI,Mythic,1,0.23
1746,Gravecrawler,['B'],1,"[""'Creature'""]","[""'Zombie'""]",43175,DKA,Rare,0,0.04
1747,Lim-Dûl's Vault,"['B', 'U']",2,"[""'Instant'""]",,28118,MED,Uncommon,1,0.30000000000000004
1748,Annoyed Altisaur,['G'],7,"[""'Creature'""]","[""'Dinosaur'""]",101752,2X2,Common,0,0.15
1749,Beckon Apparition,"['B', 'W']",1,"[""'Instant'""]",,70495,UMA,Common,0,0.002
1750,Benevolent Blessing,['W'],2,"[""'Enchantment'""]","[""'Aura'""]",84808,CMR,Common,0,1.99
1751,Blacksmith's Skill,['W'],1,"[""'Instant'""]",,90381,MH2,Common,0,0.002
1752,Boomerang,['U'],2,"[""'Instant'""]",,27681,10E,Common,0,0.002
1753,Deftblade Elite,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",53131,VMA,Common,0,0.002
1754,Highland Forest,,0,"[""'Snow'"", ""'Land'""]","[""'Mountain'"", ""'Forest'""]",87873,KHM,Common,0,0.002
1755,Hyena Umbra,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",101510,2X2,Common,0,0.002
1756,Jewel Thief,['G'],3,"[""'Creature'""]","[""'Cat'"", ""'Rogue'""]",98521,SNC,Common,0,0.002
1757,Lagonna-Band Trailblazer,['W'],1,"[""'Creature'""]","[""'Centaur'"", ""'Scout'""]",52020,JOU,Common,0,0.002
1758,Llanowar Visionary,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",81613,M21,Common,0,0.002
1759,Mwonvuli Acid-Moss,['G'],4,"[""'Sorcery'""]",,25805,TSP,Common,0,0.002
1760,Sentinel's Eyes,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",79196,THB,Common,0,0.002
1761,Slumbering Keepguard,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",116350,WOE,Common,0,0.002
1762,Stone Rain,['R'],3,"[""'Sorcery'""]",,22399,9ED,Common,0,0.002
1763,Thermokarst,['G'],3,"[""'Sorcery'""]",,30582,ME2,Common,0,0.66
1764,Wild Growth,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",107389,DMR,Common,0,0.04
1765,Cavalier of Flame,['R'],5,"[""'Creature'""]","[""'Elemental'"", ""'Knight'""]",73149,M20,Mythic,0,0.07
1766,Sphinx of Foresight,['U'],4,"[""'Creature'""]","[""'Sphinx'""]",71110,RNA,Rare,0,0.006
1767,Braided Net,['U'],3,"[""'Artifact'""]",,117882,LCI,Rare,0,0.007
1768,Coppercoat Vanguard,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",109125,MAT,Uncommon,1,0.2
1769,Fabrication Foundry,['W'],2,"[""'Artifact'""]",,117802,LCI,Rare,0,0.02
1770,Glass Casket,['W'],2,"[""'Artifact'""]",,116324,WOE,Uncommon,0,0.003
1771,Hopeful Initiate,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Warlock'""]",94328,VOW,Rare,0,0.2
1772,"Katilda, Dawnhart Prime","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Warlock'""]",93462,MID,Rare,0,0.007
1773,Market Gnome,['W'],1,"[""'Artifact'"", ""'Creature'""]","[""'Gnome'""]",117822,LCI,Uncommon,0,0.003
1774,"Melira, the Living Cure","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Scout'""]",105955,ONE,Rare,0,0.006
1775,Overgrown Farmland,,0,"[""'Land'""]",,93542,MID,Rare,0,0.22
1776,Restless Prairie,,0,"[""'Land'""]",,117709,LCI,Rare,1,0.02
1777,"Sigarda, Font of Blessings","['G', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",109102,MAT,Rare,0,0.006
1778,Silver Scrutiny,['U'],2,"[""'Sorcery'""]",,102606,DMU,Rare,0,0.006
1779,Thousand Moons Smithy,['W'],4,"[""'Legendary'"", ""'Artifact'""]",,117863,LCI,Rare,1,0.04
1780,"Torens, Fist of the Angels","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",94876,VOW,Rare,0,0.006
1781,Unstable Glyphbridge,['W'],5,"[""'Artifact'""]",,117868,LCI,Rare,0,0.007
1782,"Urza, Lord Protector","['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",105073,BRO,Mythic,1,0.2
1783,Gorilla Shaman,['R'],1,"[""'Creature'""]","[""'Ape'"", ""'Shaman'""]",90983,MH2,Uncommon,0,0.16
1784,Ashen Rider,"['B', 'W']",8,"[""'Creature'""]","[""'Archon'""]",50570,THS,Mythic,0,0.007
1785,Darkblast,['B'],1,"[""'Instant'""]",,23170,RAV,Uncommon,0,0.01
1786,Field of the Dead,,0,"[""'Land'""]",,73393,M20,Rare,0,0.14
1787,Helm of Obedience,,4,"[""'Artifact'""]",,65642,PRM,Rare,0,3.48
1788,"Indoraptor, the Perfect Hybrid","['B', 'G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Dinosaur'"", ""'Mutant'""]",117438,REX,Rare,0,2.59
1789,Peek,['U'],1,"[""'Instant'""]",,27492,10E,Common,0,0.002
1790,Sire of Insanity,"['B', 'R']",6,"[""'Creature'""]","[""'Demon'""]",48344,DGM,Rare,0,0.008
1791,Bag of Holding,,1,"[""'Artifact'""]",,91982,AFR,Uncommon,0,0.003
1792,Crypt Incursion,['B'],3,"[""'Instant'""]",,48404,DGM,Common,0,0.002
1793,Coiling Oracle,"['G', 'U']",2,"[""'Creature'""]","[""'Snake'"", ""'Elf'"", ""'Druid'""]",120871,RVR,Common,0,0.002
1794,Family Reunion,['W'],2,"[""'Instant'""]",,117804,LCI,Common,0,0.002
1795,Gatecreeper Vine,['G'],2,"[""'Creature'""]","[""'Plant'""]",46347,RTR,Common,0,0.002
1796,Search Party Captain,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",92994,MID,Common,0,0.002
1797,Woodland Chasm,,0,"[""'Snow'"", ""'Land'""]","[""'Swamp'"", ""'Forest'""]",87899,KHM,Common,0,0.002
1798,Kari Zev's Expertise,['R'],3,"[""'Sorcery'""]",,62919,AER,Rare,0,0.006
1799,"Kutzil, Malamet Exemplar","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Warrior'""]",118302,LCI,Uncommon,0,0.003
1800,Squirming Emergence,"['B', 'G']",3,"[""'Sorcery'""]",,118322,LCI,Rare,0,0.01
1801,Courser of Kruphix,['G'],3,"[""'Enchantment'"", ""'Creature'""]","[""'Centaur'""]",51851,BNG,Rare,0,0.009000000000000001
1802,Fastbond,['G'],1,"[""'Enchantment'""]",,53237,VMA,Mythic,0,0.07
1803,Sevinne's Reclamation,['W'],3,"[""'Sorcery'""]",,107231,DMR,Rare,0,0.66
1804,Valakut Exploration,['R'],3,"[""'Enchantment'""]",,83333,ZNR,Rare,0,0.008
1805,Basilisk Collar,,1,"[""'Artifact'""]","[""'Equipment'""]",35695,WWK,Rare,0,0.008
1806,"Kumena, Tyrant of Orazca","['G', 'U']",3,"[""'Legendary'"", ""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",66781,RIX,Mythic,0,0.05
1807,Tidehollow Sculler,"['B', 'W']",2,"[""'Artifact'"", ""'Creature'""]","[""'Zombie'""]",48808,MMA,Uncommon,0,0.003
1808,Unsubstantiate,['U'],2,"[""'Instant'""]",,81391,M21,Uncommon,0,0.003
1809,Disfigure,['B'],1,"[""'Instant'""]",,104800,BRO,Common,0,0.002
1810,Expel the Interlopers,['W'],5,"[""'Sorcery'""]",,116318,WOE,Rare,0,0.006
1811,Apex Devastator,['G'],10,"[""'Creature'""]","[""'Chimera'"", ""'Hydra'""]",85216,CMR,Mythic,0,13.9
1812,Call Forth the Tempest,['R'],8,"[""'Sorcery'""]",,120108,LTC,Rare,0,0.28
1813,Creative Technique,['R'],5,"[""'Sorcery'""]",,90122,PRM,Rare,0,4.92
1814,Hickory Woodlot,,0,"[""'Land'""]",,13409,MM,Common,0,3.79
1815,Maelstrom Wanderer,"['G', 'R', 'U']",8,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",45062,PC2,Mythic,0,0.91
1816,Mind's Desire,['U'],6,"[""'Sorcery'""]",,52753,VMA,Rare,0,0.06
1817,Mossfire Valley,,0,"[""'Land'""]",,16444,OD,Rare,1,3.16
1818,Scryb Ranger,['G'],2,"[""'Creature'""]","[""'Faerie'"", ""'Ranger'""]",86829,TSR,Uncommon,0,0.003
1819,Sulfur Vent,,0,"[""'Land'""]",,14811,IN,Common,0,0.06
1820,Tibalt's Trickery,['R'],2,"[""'Instant'""]",,87641,KHM,Rare,0,0.03
1821,Archfiend of Ifnir,['B'],5,"[""'Creature'""]","[""'Demon'""]",64422,PRM,Rare,0,0.006
1822,Harbinger of the Tides,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",57912,ORI,Rare,0,0.008
1823,Phyrexia's Core,,0,"[""'Land'""]",,39804,NPH,Uncommon,0,0.003
1824,Exclude,['U'],3,"[""'Instant'""]",,115279,CMM,Common,0,0.003
1825,Fathom Seer,['U'],2,"[""'Creature'""]","[""'Illusion'""]",86499,TSR,Common,0,0.002
1826,Myr Kinsmith,,4,"[""'Artifact'"", ""'Creature'""]","[""'Myr'""]",106687,ONE,Common,0,0.002
1827,Armored Scrapgorger,['G'],2,"[""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",106531,ONE,Uncommon,0,0.003
1828,Cabaretti Courtyard,,0,"[""'Land'""]",,98717,SNC,Common,0,0.002
1829,Elspeth's Nightmare,['B'],3,"[""'Enchantment'""]","[""'Saga'""]",79306,THB,Uncommon,0,0.003
1830,Furnace Reins,['R'],3,"[""'Sorcery'""]",,110132,MOM,Uncommon,0,0.003
1831,Genesis Ultimatum,"['G', 'R', 'U']",7,"[""'Sorcery'""]",,80387,IKO,Rare,0,0.006
1832,Immersturm Skullcairn,,0,"[""'Land'""]",,87877,KHM,Uncommon,0,0.003
1833,"Koma, Cosmos Serpent","['G', 'U']",7,"[""'Legendary'"", ""'Creature'""]","[""'Serpent'""]",87785,KHM,Mythic,0,0.18
1834,Lofty Denial,['U'],2,"[""'Instant'""]",,81339,M21,Common,0,0.002
1835,Saw It Coming,['U'],3,"[""'Instant'""]",,87479,KHM,Uncommon,0,0.003
1836,Selfless Spirit,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",61102,EMN,Rare,0,0.1
1837,"Shigeki, Jukai Visionary",['G'],2,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'Snake'"", ""'Druid'""]",97354,NEO,Rare,0,0.007
1838,Spring // Mind,['G'],9,"[""'Sorcery'""]",,64080,AKH,Uncommon,0,0.003
1839,Stern Lesson,['U'],3,"[""'Instant'""]",,104746,BRO,Common,0,0.002
1840,The Dross Pits,,0,"[""'Land'""]","[""'Sphere'""]",106717,ONE,Common,0,0.002
1841,Void Shatter,,3,"[""'Instant'""]",,59497,OGW,Uncommon,0,0.003
1842,"Yasharn, Implacable Earth","['G', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'"", ""'Boar'""]",83475,ZNR,Rare,0,0.007
1843,"Zahid, Djinn of the Lamp",['U'],6,"[""'Legendary'"", ""'Creature'""]","[""'Djinn'""]",115371,CMM,Uncommon,0,0.004
1844,Syncopate,['U'],1,"[""'Instant'""]",,94482,VOW,Common,0,0.002
1845,Hullbreaker Horror,['U'],7,"[""'Creature'""]","[""'Kraken'"", ""'Horror'""]",94432,VOW,Rare,0,0.2
1846,Not of This World,,7,"[""'Tribal'"", ""'Instant'""]","[""'Eldrazi'""]",36760,ROE,Uncommon,0,0.003
1847,Foil,['U'],4,"[""'Instant'""]",,70183,UMA,Common,0,1.11
1848,Frantic Inventory,['U'],2,"[""'Instant'""]",,81327,M21,Common,0,0.002
1849,Fungal Infection,['B'],1,"[""'Instant'""]",,67653,DAR,Common,0,0.002
1850,Goblin Wizardry,['R'],4,"[""'Instant'""]",,81523,M21,Common,0,0.002
1851,Sage's Row Denizen,['U'],3,"[""'Creature'""]","[""'Vedalken'"", ""'Wizard'""]",73045,M20,Common,0,0.002
1852,Alseid of Life's Bounty,['W'],1,"[""'Enchantment'"", ""'Creature'""]","[""'Nymph'""]",79126,THB,Uncommon,0,0.003
1853,Angel of Serenity,['W'],7,"[""'Creature'""]","[""'Angel'""]",46789,RTR,Mythic,0,0.009000000000000001
1854,Cavalier of Dawn,['W'],5,"[""'Creature'""]","[""'Elemental'"", ""'Knight'""]",72919,M20,Mythic,0,0.03
1855,"Chandra, Torch of Defiance",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",61573,KLD,Mythic,0,0.14
1856,Interplanar Beacon,,0,"[""'Land'""]",,72100,WAR,Uncommon,0,0.003
1857,Isolated Chapel,,0,"[""'Land'""]",,67947,DAR,Rare,0,0.007
1858,Rimrock Knight,['R'],2,"[""'Creature'""]","[""'Dwarf'"", ""'Knight'""]",78402,ELD,Common,0,0.002
1859,Soul Partition,['W'],2,"[""'Instant'""]",,104670,BRO,Rare,0,0.04
1860,The Enigma Jewel,['U'],1,"[""'Legendary'"", ""'Artifact'""]",,117578,LCI,Mythic,0,1.9300000000000002
1861,Infernal Grasp,['B'],2,"[""'Instant'""]",,93174,MID,Uncommon,0,0.003
1862,Feed the Swarm,['B'],2,"[""'Sorcery'""]",,83167,ZNR,Common,0,0.002
1863,"Chimil, the Inner Sun",,6,"[""'Legendary'"", ""'Artifact'""]",,118578,LCC,Mythic,0,2.2800000000000002
1864,Dwarven Ruins,,0,"[""'Land'""]",,30326,ME2,Uncommon,0,0.08
1865,Hidden Cataract,,0,"[""'Land'""]","[""'Cave'""]",118394,LCI,Common,0,0.002
1866,Ipnu Rivulet,,0,"[""'Land'""]","[""'Desert'""]",64884,HOU,Uncommon,0,0.003
1867,One with the Multiverse,['U'],8,"[""'Enchantment'""]",,104737,BRO,Mythic,1,0.43
1868,Sakashima's Protege,['U'],6,"[""'Creature'""]","[""'Shapeshifter'""]",84963,CMR,Rare,1,0.85
1869,Smallpox,['B'],2,"[""'Sorcery'""]",,86641,TSR,Uncommon,0,0.003
1870,Summer Bloom,['G'],2,"[""'Sorcery'""]",,101804,2X2,Uncommon,0,0.003
1871,Cuombajj Witches,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",65652,PRM,Common,0,0.002
1872,Gray Merchant of Asphodel,['B'],5,"[""'Creature'""]","[""'Zombie'""]",50562,THS,Common,0,0.002
1873,Improvised Club,['R'],2,"[""'Instant'""]",,119566,LTR,Common,0,0.002
1874,Oblivion Ring,['W'],3,"[""'Enchantment'""]",,37897,TD0,Common,0,0.002
1875,Pestilence,['B'],4,"[""'Enchantment'""]",,12409,UZ,Common,0,0.66
1876,Slagwoods Bridge,,0,"[""'Artifact'"", ""'Land'""]",,90893,MH2,Common,0,0.002
1877,Vault Skirge,['B'],2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Imp'""]",39770,NPH,Common,0,0.01
1878,Ghor-Clan Rampager,"['G', 'R']",4,"[""'Creature'""]","[""'Beast'""]",82430,2XM,Uncommon,0,0.003
1879,Selfless Samurai,['W'],2,"[""'Creature'""]","[""'Fox'"", ""'Samurai'""]",96984,NEO,Uncommon,0,0.003
1880,Siege Rhino,"['B', 'G', 'W']",4,"[""'Creature'""]","[""'Rhino'""]",54180,KTK,Rare,0,0.007
1881,"Thrun, Breaker of Silence",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Troll'"", ""'Shaman'""]",105951,ONE,Rare,0,0.007
1882,"Trelasarra, Moon Dancer","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Elf'"", ""'Cleric'""]",91974,AFR,Uncommon,0,0.003
1883,Vanquish the Horde,['W'],8,"[""'Sorcery'""]",,93012,MID,Rare,0,0.09
1884,Void Rend,"['B', 'U', 'W']",3,"[""'Instant'""]",,98679,SNC,Rare,0,0.02
1885,Hall of Heliod's Generosity,,0,"[""'Legendary'"", ""'Land'""]",,72854,MH1,Rare,0,0.03
1886,Pelakka Predation,['B'],3,"[""'Sorcery'""]",,83207,ZNR,Uncommon,0,0.003
1887,Ruby Medallion,,2,"[""'Artifact'""]",,115040,CMM,Rare,1,2.29
1888,Shriekmaw,['B'],5,"[""'Creature'""]","[""'Elemental'""]",28647,LRW,Uncommon,0,0.003
1889,Smokestack,,4,"[""'Artifact'""]",,53219,VMA,Rare,0,0.03
1890,Standstill,['U'],2,"[""'Enchantment'""]",,16855,OD,Uncommon,0,0.86
1891,Artful Dodge,['U'],1,"[""'Sorcery'""]",,43403,DKA,Common,0,0.002
1892,Devour Flesh,['B'],2,"[""'Instant'""]",,47837,GTC,Common,0,0.002
1893,Dinrova Horror,"['B', 'U']",6,"[""'Creature'""]","[""'Horror'""]",63417,MM3,Common,0,0.002
1894,Goblin Sledder,['R'],1,"[""'Creature'""]","[""'Goblin'""]",18013,ONS,Common,0,0.002
1895,Remote Isle,,0,"[""'Land'""]",,108037,DMR,Common,0,0.002
1896,Runaway Boulder,,6,"[""'Artifact'""]",,118360,LCI,Common,0,0.002
1897,Soul Manipulation,"['B', 'U']",3,"[""'Instant'""]",,32412,ARB,Common,0,0.002
1898,Unwind,['U'],3,"[""'Instant'""]",,67609,DAR,Common,0,0.002
1899,Blossoming Tortoise,['G'],4,"[""'Creature'""]","[""'Turtle'""]",116186,WOE,Mythic,0,1.7000000000000002
1900,Sentinel of Lost Lore,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Knight'""]",116194,WOE,Rare,0,0.007
1901,Fragmentize,['W'],1,"[""'Sorcery'""]",,61625,KLD,Common,0,0.002
1902,Fauna Shaman,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",104976,BRO,Rare,0,0.007
1903,Ideas Unbound,['U'],2,"[""'Sorcery'""]","[""'Arcane'""]",22192,SOK,Common,0,0.02
1904,Abundant Harvest,['G'],1,"[""'Sorcery'""]",,90671,MH2,Common,0,0.002
1905,Cinder Glade,,0,"[""'Land'""]","[""'Mountain'"", ""'Forest'""]",58691,BFZ,Rare,0,0.02
1906,Force of Virtue,['W'],4,"[""'Enchantment'""]",,72392,MH1,Rare,0,0.04
1907,Lingering Souls,['W'],3,"[""'Sorcery'""]",,43359,DKA,Uncommon,0,0.003
1908,Lonely Sandbar,,0,"[""'Land'""]",,53053,VMA,Common,0,0.002
1909,Recross the Paths,['G'],3,"[""'Sorcery'""]",,29112,MOR,Uncommon,0,0.005
1910,Selective Memory,['U'],4,"[""'Sorcery'""]",,35597,WWK,Rare,0,0.006
1911,Tangled Florahedron,['G'],2,"[""'Creature'""]","[""'Elemental'""]",83411,ZNR,Uncommon,0,0.003
1912,Throne of the God-Pharaoh,,2,"[""'Legendary'"", ""'Artifact'""]",,64136,AKH,Rare,0,0.006
1913,Twiddle,['U'],1,"[""'Instant'""]",,19551,8ED,Common,0,0.002
1914,Undying Malice,['B'],1,"[""'Instant'""]",,94600,VOW,Common,0,0.002
1915,Dreams of Steel and Oil,['B'],1,"[""'Sorcery'""]",,104802,BRO,Uncommon,0,0.003
1916,Halo Forager,"['B', 'U']",3,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",110342,MOM,Uncommon,0,0.003
1917,Acererak the Archlich,['B'],3,"[""'Legendary'"", ""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",91676,AFR,Mythic,0,0.18
1918,Blue Elemental Blast,['U'],1,"[""'Instant'""]",,35925,PRM,Uncommon,1,4.59
1919,Carpet of Flowers,['G'],1,"[""'Enchantment'""]",,12085,UZ,Uncommon,0,3.71
1920,Choke,['G'],3,"[""'Enchantment'""]",,19021,8ED,Uncommon,0,0.2
1921,Deafening Silence,['W'],1,"[""'Enchantment'""]",,78108,ELD,Uncommon,0,0.003
1922,Faerie Macabre,['B'],3,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",48768,MMA,Common,0,0.1
1923,Fiery Confluence,['R'],4,"[""'Sorcery'""]",,59177,PZ1,Rare,0,1.01
1924,Fire Covenant,"['B', 'R']",3,"[""'Instant'""]",,28029,MED,Uncommon,0,0.07
1925,Foundation Breaker,['G'],4,"[""'Creature'""]","[""'Elemental'""]",90697,MH2,Uncommon,0,0.003
1926,Hydroblast,['U'],1,"[""'Instant'""]",,69979,PRM,Common,0,4.65
1927,Inevitable Betrayal,['U'],0,"[""'Sorcery'""]",,90463,MH2,Rare,0,0.006
1928,Meltdown,['R'],1,"[""'Sorcery'""]",,12059,UZ,Uncommon,0,8.59
1929,Phyrexian Censor,['W'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Wizard'""]",109868,MOM,Uncommon,0,0.003
1930,Powder Keg,,2,"[""'Artifact'""]",,12940,UD,Rare,1,24.99
1931,Propaganda,['U'],3,"[""'Enchantment'""]",,58953,PZ1,Uncommon,0,0.79
1932,Seeds of Innocence,['G'],3,"[""'Sorcery'""]",,7287,MI,Rare,0,5.23
1933,Serenity,['W'],2,"[""'Enchantment'""]",,9347,WL,Rare,0,5.43
1934,Sulfuric Vortex,['R'],3,"[""'Enchantment'""]",,53151,VMA,Rare,0,0.01
1935,Toxic Deluge,['B'],3,"[""'Sorcery'""]",,59111,PZ1,Rare,0,0.93
1936,Void Mirror,,2,"[""'Artifact'""]",,90866,MH2,Rare,1,0.2
1937,Alpine Moon,['R'],1,"[""'Enchantment'""]",,68417,M19,Rare,0,0.25
1938,Burrenton Forge-Tender,['W'],1,"[""'Creature'""]","[""'Kithkin'"", ""'Wizard'""]",28207,LRW,Uncommon,0,0.007
1939,Commandeer,['U'],7,"[""'Instant'""]",,24717,CSP,Rare,0,0.19
1940,Cursed Totem,,2,"[""'Artifact'""]",,91017,MH2,Rare,0,1.9
1941,Damping Matrix,,3,"[""'Artifact'""]",,20065,MRD,Rare,0,0.006
1942,Damping Sphere,,2,"[""'Artifact'""]",,67891,DAR,Uncommon,0,0.03
1943,"Elesh Norn, Grand Cenobite",['W'],7,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",39712,NPH,Mythic,0,0.07
1944,Ertai's Scorn,['U'],3,"[""'Instant'""]",,102572,DMU,Uncommon,0,0.003
1945,Hidetsugu Consumes All,"['B', 'R']",3,"[""'Enchantment'""]","[""'Saga'""]",97388,NEO,Mythic,0,5.47
1946,Invasive Surgery,['U'],1,"[""'Instant'""]",,59906,SOI,Uncommon,0,0.003
1947,"Kaheera, the Orphanguard","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Beast'""]",80457,IKO,Rare,0,0.008
1948,Natural State,['G'],1,"[""'Instant'""]",,59569,OGW,Common,0,0.002
1949,Necroplasm,['B'],3,"[""'Creature'""]","[""'Ooze'""]",23570,RAV,Rare,0,0.006
1950,Obsidian Charmaw,['R'],5,"[""'Creature'""]","[""'Dragon'""]",90651,MH2,Rare,0,0.06
1951,Reclamation Sage,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",85278,CMR,Uncommon,0,0.003
1952,Rest in Peace,['W'],2,"[""'Enchantment'""]",,115848,WOT,Rare,0,0.29
1953,Tamiyo's Safekeeping,['G'],1,"[""'Instant'""]",,97366,NEO,Common,0,0.002
1954,Terastodon,['G'],8,"[""'Creature'""]","[""'Elephant'""]",43118,PD3,Rare,1,0.008
1955,Timely Reinforcements,['W'],3,"[""'Sorcery'""]",,41355,M12,Uncommon,0,0.003
1956,Wear // Tear,['R'],3,"[""'Instant'""]",,48524,DGM,Uncommon,0,0.65
1957,Active Volcano,['R'],1,"[""'Instant'""]",,33477,ME3,Uncommon,1,0.14
1958,Annul,['U'],1,"[""'Instant'""]",,87409,KHM,Common,0,0.002
1959,Arashin Cleric,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",55650,FRF,Common,0,0.002
