card id,card name,colors,cmc,type
1618,Wrenn and Realmbreaker,['G'],3,Legendary Planeswalker — Wrenn
1619,Abiding Grace,['W'],3,Enchantment
1620,Academy Ruins,,0,Legendary Land
1621,All Is Dust,,7,Tribal Sorcery — Eldrazi
1622,Bloodchief's Thirst,['B'],1,Sorcery
1623,Consume Spirit,['B'],2,Sorcery
1624,Eladamri's Call,"['G', 'W']",2,Instant
1625,Eldrazi Temple,,0,Land
1626,Engineered Explosives,,0,Artifact
1627,Erebos's Intervention,['B'],1,Instant
1628,Flamekin Harbinger,['R'],1,Creature — Elemental Shaman
1629,Kami of False Hope,['W'],1,Creature — Spirit
1630,Karn's Sylex,,3,Legendary Artifact
1631,Martyr of Sands,['W'],1,Creature — Human Cleric
1632,Matter Reshaper,,3,Creature — Eldrazi
1633,Mind Stone,,2,Artifact
1634,Mistveil Plains,,0,Land — Plains
1635,"Omnath, Locus of the Roil","['G', 'R', 'U']",4,Legendary Creature — Elemental
1636,Reality Smasher,,5,Creature — Eldrazi
1637,Risen Reef,"['G', 'U']",3,Creature — Elemental
1638,Roaming Throne,None,4,Artifact Creature — Golem
1639,Silvergill Adept,['U'],2,Creature — Merfolk Wizard
1640,The Stone Brain,,2,Legendary Artifact
1641,Thought-Knot Seer,,4,Creature — Eldrazi
1642,Thunderkin Awakener,['R'],2,Creature — Elemental Shaman
1643,Trinket Mage,['U'],3,Creature — Human Wizard
1644,Unsettled Mariner,"['U', 'W']",2,Creature — Shapeshifter
1645,Vesperlark,['W'],3,Creature — Elemental
1646,Wastes,,0,Basic Land
1647,Winds of Abandon,['W'],2,Sorcery
1648,Bloodrite Invoker,['B'],3,Creature — Vampire Shaman
1649,Benthic Biomancer,['U'],1,Creature — Merfolk Wizard Mutant
1650,Kumena's Speaker,['G'],1,Creature — Merfolk Shaman
1651,Merfolk Mistbinder,"['G', 'U']",2,Creature — Merfolk Shaman
1652,Mistcaller,['U'],1,Creature — Merfolk Wizard
1653,Cut Short,['W'],3,Instant
1654,Elspeth's Smite,['W'],1,Instant
1655,Anger,['R'],4,Creature — Incarnation
1656,Anje's Ravager,['R'],3,Creature — Vampire Berserker
1657,Imperial Recruiter,['R'],3,Creature — Human Advisor
1658,Spoils of the Vault,['B'],1,Instant
1659,Tormod's Crypt,,0,Artifact
1660,Autochthon Wurm,"['G', 'W']",15,Creature — Wurm
1661,Dwynen's Elite,['G'],2,Creature — Elf Warrior
1662,Elven Chorus,['G'],4,Enchantment
1663,Elvish Archdruid,['G'],3,Creature — Elf Druid
1664,Elvish Warmaster,['G'],2,Creature — Elf Warrior
1665,"Ezuri, Renegade Leader",['G'],3,Legendary Creature — Elf Warrior
1666,Fire-Lit Thicket,,0,Land
1667,Firemind's Research,"['R', 'U']",2,Enchantment
1668,Flame Slash,['R'],1,Sorcery
1669,Graven Cairns,,0,Land
1670,Grove of the Burnwillows,,0,Land
1671,Heritage Druid,['G'],1,Creature — Elf Druid
1672,Hidden Volcano,None,0,Land — Cave
1673,Leaf-Crowned Visionary,['G'],2,Creature — Elf Druid
1674,"Ral, Izzet Viceroy","['R', 'U']",5,Legendary Planeswalker — Ral
1675,Realmwalker,['G'],3,Creature — Shapeshifter
1676,Repudiate // Replicate,"['U', 'G']",5,Instant
1677,Skemfar Shadowsage,['B'],4,Creature — Elf Cleric
1678,Sunken Hollow,,0,Land — Island Swamp
1679,Sunscorched Desert,,0,Land — Desert
1680,Throes of Chaos,['R'],4,Sorcery
1681,Wedding Invitation,,2,Artifact
1682,"Kaya, Intangible Slayer","['B', 'W']",7,Legendary Planeswalker — Kaya
1683,Eternal Witness,['G'],3,Creature — Human Shaman
1684,"Laelia, the Blade Reforged",['R'],3,Legendary Creature — Spirit Warrior
1685,"Lagrella, the Magpie","['G', 'U', 'W']",3,Legendary Creature — Human Soldier
1686,Passageway Seer,['B'],4,Creature — Tiefling Warlock
1687,"Shinka, the Bloodsoaked Keep",,0,Legendary Land
1688,Battlefield Raptor,['W'],1,Creature — Bird
1689,Gloomshrieker,"['B', 'G']",3,Enchantment Creature — Cat Beast
1690,Wandering Mind,"['R', 'U']",3,Creature — Horror
1691,Festival Crasher,['R'],2,Creature — Devil
1692,Fetid Heath,,0,Land
1693,Silverquill Silencer,"['B', 'W']",2,Creature — Human Cleric
1694,Magmatic Sinkhole,['R'],6,Instant
1695,Dragonlord Atarka,"['G', 'R']",7,Legendary Creature — Elder Dragon
1696,"Keruga, the Macrosage","['G', 'U']",5,Legendary Creature — Dinosaur Hippo
1697,Reckless Stormseeker,['R'],3,Creature — Human Werewolf
1698,The Akroan War,['R'],4,Enchantment — Saga
1699,The Huntsman's Redemption,['G'],3,Enchantment — Saga
1700,Tranquil Frillback,['G'],3,Creature — Dinosaur
1701,"Atsushi, the Blazing Sky",['R'],4,Legendary Creature — Dragon Spirit
1702,"Ob Nixilis, the Adversary","['B', 'R']",3,Legendary Planeswalker — Nixilis
1703,Barbarian Ring,,0,Land
1704,"Breeches, Eager Pillager",['R'],3,Legendary Creature — Goblin Pirate
1705,Destiny Spinner,['G'],2,Enchantment Creature — Human
1706,Pashalik Mons,['R'],3,Legendary Creature — Goblin Warrior
1707,Punishing Fire,['R'],2,Instant
1708,"Tamiyo, Collector of Tales","['G', 'U']",4,Legendary Planeswalker — Tamiyo
1709,Arbor Elf,['G'],1,Creature — Elf Druid
1710,Auriok Champion,['W'],2,Creature — Human Cleric
1711,Blinkmoth Nexus,,0,Land
1712,Conclave Mentor,"['G', 'W']",2,Creature — Centaur Cleric
1713,Holdout Settlement,,0,Land
1714,Indoctrination Attendant,['W'],4,Creature — Phyrexian Cleric
1715,Scoured Barrens,,0,Land
1716,Silverquill Campus,,0,Land
1717,Snaremaster Sprite,['U'],1,Creature — Faerie Wizard
1718,Doom Foretold,"['B', 'W']",4,Enchantment
1719,Kaya's Wrath,"['B', 'W']",4,Sorcery
1720,Shambling Vent,,0,Land
1721,Treacherous Blessing,['B'],3,Enchantment
1722,Wasteland Strangler,,3,Creature — Eldrazi Processor
1723,"Yorion, Sky Nomad","['U', 'W']",5,Legendary Creature — Bird Serpent
1724,Cursed Mirror,['R'],3,Artifact
1725,"Gut, True Soul Zealot",['R'],3,Legendary Creature — Goblin Shaman
1726,Vampire Hexmage,['B'],2,Creature — Vampire Shaman
1727,Arcbound Worker,,1,Artifact Creature — Construct
1728,Raven's Crime,['B'],1,Sorcery
1729,Ashnod's Altar,,3,Artifact
1730,Conjurer's Bauble,,1,Artifact
1731,Crusher Zendikon,['R'],3,Enchantment — Aura
1732,Crystal Grotto,,0,Land
1733,Energy Refractor,,2,Artifact
1734,Golem Foundry,,3,Artifact
1735,Myr Retriever,,2,Artifact Creature — Myr
1736,Polluted Mire,,0,Land
1737,Rowan's Grim Search,['B'],3,Instant
1738,Wizard's Rockets,,1,Artifact
1739,Bloodsoaked Champion,['B'],1,Creature — Human Warrior
1740,Nighthawk Scavenger,['B'],3,Creature — Vampire Rogue
1741,Buried Alive,['B'],3,Sorcery
1742,Diabolic Vision,"['B', 'U']",2,Sorcery
1743,Eureka,['G'],4,Sorcery
1744,Faerie Vandal,['U'],2,Creature — Faerie Rogue
1745,"Ghalta, Stampede Tyrant",['G'],8,Legendary Creature — Elder Dinosaur
1746,Gravecrawler,['B'],1,Creature — Zombie
1747,Lim-Dûl's Vault,"['B', 'U']",2,Instant
1748,Annoyed Altisaur,['G'],7,Creature — Dinosaur
1749,Beckon Apparition,"['B', 'W']",1,Instant
1750,Benevolent Blessing,['W'],2,Enchantment — Aura
1751,Blacksmith's Skill,['W'],1,Instant
1752,Boomerang,['U'],2,Instant
1753,Deftblade Elite,['W'],1,Creature — Human Soldier
1754,Highland Forest,,0,Snow Land — Mountain Forest
1755,Hyena Umbra,['W'],1,Enchantment — Aura
1756,Jewel Thief,['G'],3,Creature — Cat Rogue
1757,Lagonna-Band Trailblazer,['W'],1,Creature — Centaur Scout
1758,Llanowar Visionary,['G'],3,Creature — Elf Druid
1759,Mwonvuli Acid-Moss,['G'],4,Sorcery
1760,Sentinel's Eyes,['W'],1,Enchantment — Aura
1761,Slumbering Keepguard,['W'],1,Creature — Human Knight
1762,Stone Rain,['R'],3,Sorcery
1763,Thermokarst,['G'],3,Sorcery
1764,Wild Growth,['G'],1,Enchantment — Aura
1765,Cavalier of Flame,['R'],5,Creature — Elemental Knight
1766,Sphinx of Foresight,['U'],4,Creature — Sphinx
1767,Braided Net,['U'],3,Artifact
1768,Coppercoat Vanguard,['W'],2,Creature — Human Soldier
1769,Fabrication Foundry,['W'],2,Artifact
1770,Glass Casket,['W'],2,Artifact
1771,Hopeful Initiate,['W'],1,Creature — Human Warlock
1772,"Katilda, Dawnhart Prime","['G', 'W']",2,Legendary Creature — Human Warlock
1773,Market Gnome,['W'],1,Artifact Creature — Gnome
1774,"Melira, the Living Cure","['G', 'W']",2,Legendary Creature — Human Scout
1775,Overgrown Farmland,,0,Land
1776,Restless Prairie,None,0,Land
1777,"Sigarda, Font of Blessings","['G', 'W']",4,Legendary Creature — Angel
1778,Silver Scrutiny,['U'],2,Sorcery
1779,Thousand Moons Smithy,['W'],4,Legendary Artifact
1780,"Torens, Fist of the Angels","['G', 'W']",3,Legendary Creature — Human Cleric
1781,Unstable Glyphbridge,['W'],5,Artifact
1782,"Urza, Lord Protector","['U', 'W']",3,Legendary Creature — Human Artificer
1783,Gorilla Shaman,['R'],1,Creature — Ape Shaman
1784,Ashen Rider,"['B', 'W']",8,Creature — Archon
1785,Darkblast,['B'],1,Instant
1786,Field of the Dead,,0,Land
1787,Helm of Obedience,,4,Artifact
1788,"Indoraptor, the Perfect Hybrid","['B', 'G', 'R']",3,Legendary Creature — Dinosaur Mutant
1789,Peek,['U'],1,Instant
1790,Sire of Insanity,"['B', 'R']",6,Creature — Demon
1791,Bag of Holding,,1,Artifact
1792,Crypt Incursion,['B'],3,Instant
1793,Coiling Oracle,"['G', 'U']",2,Creature — Snake Elf Druid
1794,Family Reunion,['W'],2,Instant
1795,Gatecreeper Vine,['G'],2,Creature — Plant
1796,Search Party Captain,['W'],4,Creature — Human Soldier
1797,Woodland Chasm,,0,Snow Land — Swamp Forest
1798,Kari Zev's Expertise,['R'],3,Sorcery
1799,"Kutzil, Malamet Exemplar","['G', 'W']",3,Legendary Creature — Cat Warrior
1800,Squirming Emergence,"['B', 'G']",3,Sorcery
1801,Courser of Kruphix,['G'],3,Enchantment Creature — Centaur
1802,Fastbond,['G'],1,Enchantment
1803,Sevinne's Reclamation,['W'],3,Sorcery
1804,Valakut Exploration,['R'],3,Enchantment
1805,Basilisk Collar,,1,Artifact — Equipment
1806,"Kumena, Tyrant of Orazca","['G', 'U']",3,Legendary Creature — Merfolk Shaman
1807,Tidehollow Sculler,"['B', 'W']",2,Artifact Creature — Zombie
1808,Unsubstantiate,['U'],2,Instant
1809,Disfigure,['B'],1,Instant
1810,Expel the Interlopers,['W'],5,Sorcery
1811,Apex Devastator,['G'],10,Creature — Chimera Hydra
1812,Call Forth the Tempest,['R'],8,Sorcery
1813,Creative Technique,['R'],5,Sorcery
1814,Hickory Woodlot,,0,Land
1815,Maelstrom Wanderer,"['G', 'R', 'U']",8,Legendary Creature — Elemental
1816,Mind's Desire,['U'],6,Sorcery
1817,Mossfire Valley,,0,Land
1818,Scryb Ranger,['G'],2,Creature — Faerie Ranger
1819,Sulfur Vent,,0,Land
1820,Tibalt's Trickery,['R'],2,Instant
1821,Archfiend of Ifnir,['B'],5,Creature — Demon
1822,Harbinger of the Tides,['U'],2,Creature — Merfolk Wizard
1823,Phyrexia's Core,,0,Land
1824,Exclude,['U'],3,Instant
1825,Fathom Seer,['U'],2,Creature — Illusion
1826,Myr Kinsmith,,4,Artifact Creature — Myr
1827,Armored Scrapgorger,['G'],2,Creature — Phyrexian Beast
1828,Cabaretti Courtyard,,0,Land
1829,Elspeth's Nightmare,['B'],3,Enchantment — Saga
1830,Furnace Reins,['R'],3,Sorcery
1831,Genesis Ultimatum,"['G', 'R', 'U']",7,Sorcery
1832,Immersturm Skullcairn,,0,Land
1833,"Koma, Cosmos Serpent","['G', 'U']",7,Legendary Creature — Serpent
1834,Lofty Denial,['U'],2,Instant
1835,Saw It Coming,['U'],3,Instant
1836,Selfless Spirit,['W'],2,Creature — Spirit Cleric
1837,"Shigeki, Jukai Visionary",['G'],2,Legendary Enchantment Creature — Snake Druid
1838,Spring // Mind,['G'],9,Sorcery
1839,Stern Lesson,['U'],3,Instant
1840,The Dross Pits,,0,Land — Sphere
1841,Void Shatter,,3,Instant
1842,"Yasharn, Implacable Earth","['G', 'W']",4,Legendary Creature — Elemental Boar
1843,"Zahid, Djinn of the Lamp",['U'],6,Legendary Creature — Djinn
1844,Syncopate,['U'],1,Instant
1845,Hullbreaker Horror,['U'],7,Creature — Kraken Horror
1846,Not of This World,,7,Tribal Instant — Eldrazi
1847,Foil,['U'],4,Instant
1848,Frantic Inventory,['U'],2,Instant
1849,Fungal Infection,['B'],1,Instant
1850,Goblin Wizardry,['R'],4,Instant
1851,Sage's Row Denizen,['U'],3,Creature — Vedalken Wizard
1852,Alseid of Life's Bounty,['W'],1,Enchantment Creature — Nymph
1853,Angel of Serenity,['W'],7,Creature — Angel
1854,Cavalier of Dawn,['W'],5,Creature — Elemental Knight
1855,"Chandra, Torch of Defiance",['R'],4,Legendary Planeswalker — Chandra
1856,Interplanar Beacon,,0,Land
1857,Isolated Chapel,,0,Land
1858,Rimrock Knight,['R'],2,Creature — Dwarf Knight
1859,Soul Partition,['W'],2,Instant
1860,The Enigma Jewel,['U'],1,Legendary Artifact
1861,Infernal Grasp,['B'],2,Instant
1862,Feed the Swarm,['B'],2,Sorcery
1863,"Chimil, the Inner Sun",None,6,Legendary Artifact
1864,Dwarven Ruins,,0,Land
1865,Hidden Cataract,None,0,Land — Cave
1866,Ipnu Rivulet,,0,Land — Desert
1867,One with the Multiverse,['U'],8,Enchantment
1868,Sakashima's Protege,['U'],6,Creature — Shapeshifter
1869,Smallpox,['B'],2,Sorcery
1870,Summer Bloom,['G'],2,Sorcery
1871,Cuombajj Witches,['B'],2,Creature — Human Wizard
1872,Gray Merchant of Asphodel,['B'],5,Creature — Zombie
1873,Improvised Club,['R'],2,Instant
1874,Oblivion Ring,['W'],3,Enchantment
1875,Pestilence,['B'],4,Enchantment
1876,Slagwoods Bridge,,0,Artifact Land
1877,Vault Skirge,['B'],2,Artifact Creature — Phyrexian Imp
1878,Ghor-Clan Rampager,"['G', 'R']",4,Creature — Beast
1879,Selfless Samurai,['W'],2,Creature — Fox Samurai
1880,Siege Rhino,"['B', 'G', 'W']",4,Creature — Rhino
1881,"Thrun, Breaker of Silence",['G'],5,Legendary Creature — Troll Shaman
1882,"Trelasarra, Moon Dancer","['G', 'W']",2,Legendary Creature — Elf Cleric
1883,Vanquish the Horde,['W'],8,Sorcery
1884,Void Rend,"['B', 'U', 'W']",3,Instant
1885,Hall of Heliod's Generosity,,0,Legendary Land
1886,Pelakka Predation,['B'],3,Sorcery
1887,Ruby Medallion,,2,Artifact
1888,Shriekmaw,['B'],5,Creature — Elemental
1889,Smokestack,,4,Artifact
1890,Standstill,['U'],2,Enchantment
1891,Artful Dodge,['U'],1,Sorcery
1892,Devour Flesh,['B'],2,Instant
1893,Dinrova Horror,"['B', 'U']",6,Creature — Horror
1894,Goblin Sledder,['R'],1,Creature — Goblin
1895,Remote Isle,,0,Land
1896,Runaway Boulder,None,6,Artifact
1897,Soul Manipulation,"['B', 'U']",3,Instant
1898,Unwind,['U'],3,Instant
1899,Blossoming Tortoise,['G'],4,Creature — Turtle
1900,Sentinel of Lost Lore,['G'],3,Creature — Elf Knight
1901,Fragmentize,['W'],1,Sorcery
1902,Fauna Shaman,['G'],2,Creature — Elf Shaman
1903,Ideas Unbound,['U'],2,Sorcery — Arcane
1904,Abundant Harvest,['G'],1,Sorcery
1905,Cinder Glade,,0,Land — Mountain Forest
1906,Force of Virtue,['W'],4,Enchantment
1907,Lingering Souls,['W'],3,Sorcery
1908,Lonely Sandbar,,0,Land
1909,Recross the Paths,['G'],3,Sorcery
1910,Selective Memory,['U'],4,Sorcery
1911,Tangled Florahedron,['G'],2,Creature — Elemental
1912,Throne of the God-Pharaoh,,2,Legendary Artifact
1913,Twiddle,['U'],1,Instant
1914,Undying Malice,['B'],1,Instant
1915,Dreams of Steel and Oil,['B'],1,Sorcery
1916,Halo Forager,"['B', 'U']",3,Creature — Faerie Rogue
1917,Acererak the Archlich,['B'],3,Legendary Creature — Zombie Wizard
1918,Blue Elemental Blast,['U'],1,Instant
1919,Carpet of Flowers,['G'],1,Enchantment
1920,Choke,['G'],3,Enchantment
1921,Deafening Silence,['W'],1,Enchantment
1922,Faerie Macabre,['B'],3,Creature — Faerie Rogue
1923,Fiery Confluence,['R'],4,Sorcery
1924,Fire Covenant,"['B', 'R']",3,Instant
1925,Foundation Breaker,['G'],4,Creature — Elemental
1926,Hydroblast,['U'],1,Instant
1927,Inevitable Betrayal,['U'],0,Sorcery
1928,Meltdown,['R'],1,Sorcery
1929,Phyrexian Censor,['W'],3,Creature — Phyrexian Wizard
1930,Powder Keg,,2,Artifact
1931,Propaganda,['U'],3,Enchantment
1932,Seeds of Innocence,['G'],3,Sorcery
1933,Serenity,['W'],2,Enchantment
1934,Sulfuric Vortex,['R'],3,Enchantment
1935,Toxic Deluge,['B'],3,Sorcery
1936,Void Mirror,,2,Artifact
1937,Alpine Moon,['R'],1,Enchantment
1938,Burrenton Forge-Tender,['W'],1,Creature — Kithkin Wizard
1939,Commandeer,['U'],7,Instant
1940,Cursed Totem,,2,Artifact
1941,Damping Matrix,,3,Artifact
1942,Damping Sphere,,2,Artifact
1943,"Elesh Norn, Grand Cenobite",['W'],7,Legendary Creature — Phyrexian Praetor
1944,Ertai's Scorn,['U'],3,Instant
1945,Hidetsugu Consumes All,"['B', 'R']",3,Enchantment — Saga
1946,Invasive Surgery,['U'],1,Instant
1947,"Kaheera, the Orphanguard","['G', 'W']",3,Legendary Creature — Cat Beast
1948,Natural State,['G'],1,Instant
1949,Necroplasm,['B'],3,Creature — Ooze
1950,Obsidian Charmaw,['R'],5,Creature — Dragon
1951,Reclamation Sage,['G'],3,Creature — Elf Shaman
1952,Rest in Peace,['W'],2,Enchantment
1953,Tamiyo's Safekeeping,['G'],1,Instant
1954,Terastodon,['G'],8,Creature — Elephant
1955,Timely Reinforcements,['W'],3,Sorcery
1956,Wear // Tear,['R'],3,Instant
1957,Active Volcano,['R'],1,Instant
1958,Annul,['U'],1,Instant
1959,Arashin Cleric,['W'],2,Creature — Human Cleric
1960,Curse of the Bloody Tome,['U'],3,Enchantment — Aura Curse
1961,Flaring Pain,['R'],2,Instant
1962,Lifelink,['W'],1,Enchantment — Aura
1963,Return to Nature,['G'],2,Instant
1964,Seal of Primordium,['G'],2,Enchantment
1965,Smash to Smithereens,['R'],2,Instant
1966,Spirit Link,['W'],1,Enchantment — Aura
1967,Stormbound Geist,['U'],3,Creature — Spirit
1968,Underworld Rage-Hound,['R'],2,Creature — Elemental Dog
1969,Vitality Charm,['G'],1,Instant
1970,Adanto Vanguard,['W'],2,Creature — Vampire Soldier
1971,Aether Gust,['U'],2,Instant
1972,Anger of the Gods,['R'],3,Sorcery
1973,"Brimaz, King of Oreskos",['W'],3,Legendary Creature — Cat Soldier
1974,Crackling Drake,"['R', 'U']",4,Creature — Drake
1975,Disdainful Stroke,['U'],2,Instant
1976,Dragonlord Dromoka,"['G', 'W']",6,Legendary Creature — Elder Dragon
1977,Dream Trawler,"['U', 'W']",6,Creature — Sphinx
1978,Eidolon of Rhetoric,['W'],3,Enchantment Creature — Spirit
1979,Goblin Chainwhirler,['R'],3,Creature — Goblin Warrior
1980,Hushbringer,['W'],2,Creature — Faerie
1981,"Jegantha, the Wellspring","['G', 'R']",5,Legendary Creature — Elemental Elk
1982,Languish,['B'],4,Sorcery
1983,Leyline of Sanctity,['W'],4,Enchantment
1984,Narset's Reversal,['U'],2,Instant
1985,"Obosh, the Preypiercer","['B', 'R']",5,Legendary Creature — Hellion Horror
1986,Regal Caracal,['W'],5,Creature — Cat
1987,Rending Volley,['R'],1,Instant
1988,"Saheeli, Sublime Artificer","['R', 'U']",3,Legendary Planeswalker — Saheeli
1989,Showdown of the Skalds,"['R', 'W']",4,Enchantment — Saga
1990,Summary Dismissal,['U'],4,Instant
1991,Test of Talents,['U'],2,Instant
1992,Witness Protection,['U'],1,Enchantment — Aura
1993,Knockout Blow,['W'],3,Instant
1994,Lithomantic Barrage,['R'],1,Sorcery
1995,Phyrexian Arena,['B'],3,Enchantment
1996,Urabrask's Forge,['R'],3,Artifact
1997,Argentum Masticore,,5,Artifact Creature — Phyrexian Masticore
1998,Mycosynth Lattice,,6,Artifact
1999,Court of Ardenvale,['W'],4,Enchantment
2000,Curse of Silence,['W'],1,Enchantment — Aura Curse
2001,"Iona, Shield of Emeria",['W'],9,Legendary Creature — Angel
2002,Kiora's Dismissal,['U'],1,Instant
2003,Stern Dismissal,['U'],1,Instant
2004,Submerge,['U'],5,Instant
2005,Tivadar of Thorn,['W'],3,Legendary Creature — Human Knight
2006,"Tourach, Dread Cantor",['B'],2,Legendary Creature — Human Cleric
2007,Winter Orb,,2,Artifact
2008,Ancient Grudge,['R'],2,Instant
2009,Celestial Purge,['W'],2,Instant
2010,Crack the Earth,['R'],1,Sorcery — Arcane
2011,Drannith Magistrate,['W'],2,Creature — Human Wizard
2012,Eliminate,['B'],2,Instant
2013,Extirpate,['B'],1,Instant
2014,Liquimetal Coating,,2,Artifact
2015,Sanctifier en-Vec,['W'],2,Creature — Human Cleric
2016,Spellskite,,2,Artifact Creature — Phyrexian Horror
2017,Sundering Titan,,8,Artifact Creature — Golem
2018,Circle of Protection: Blue,['W'],2,Enchantment
2019,Coalition Honor Guard,['W'],4,Creature — Human Flagbearer
2020,Crimson Acolyte,['W'],2,Creature — Human Cleric
2021,Curse of Chains,"['U', 'W']",2,Enchantment — Aura
2022,Dust to Dust,['W'],3,Sorcery
2023,Envelop,['U'],1,Instant
2024,Introduction to Prophecy,,3,Sorcery — Lesson
2025,Last Breath,['W'],2,Instant
2026,Nature's Chant,"['G', 'W']",2,Instant
2027,Obsidian Acolyte,['W'],2,Creature — Human Cleric
2028,Rotten Reunion,['B'],1,Instant
2029,Scattershot Archer,['G'],1,Creature — Elf Archer
2030,Standard Bearer,['W'],2,Creature — Human Flagbearer
2031,Steel Sabotage,['U'],1,Instant
2032,Tectonic Hazard,['R'],1,Sorcery
2033,Troublemaker Ouphe,['G'],2,Creature — Ouphe
2034,"Ashiok, Dream Render","['B', 'U']",3,Legendary Planeswalker — Ashiok
2035,Banewhip Punisher,['B'],3,Creature — Human Warrior
2036,Knight of Dusk's Shadow,['B'],2,Creature — Human Knight
2037,Nimble Larcenist,"['B', 'U', 'W']",3,Creature — Bird Rogue
2038,Notion Thief,"['B', 'U']",4,Creature — Human Rogue
2039,Ray of Enfeeblement,['B'],1,Instant
2040,"Reidane, God of the Worthy",['W'],3,Legendary Creature — God
2041,Remorseful Cleric,['W'],2,Creature — Spirit Cleric
2042,Young Pyromancer,['R'],2,Creature — Human Shaman
2043,Boon-Bringer Valkyrie,['W'],5,Creature — Angel Warrior
2044,"Kura, the Boundless Sky",['G'],5,Legendary Creature — Dragon Spirit
2045,Malicious Eclipse,['B'],3,Sorcery
2046,Metropolis Reformer,['W'],3,Creature — Angel Cleric
2047,Obstinate Baloth,['G'],4,Creature — Beast
2048,Pilfer,['B'],2,Sorcery
2049,Rebel Salvo,['R'],3,Instant
2050,Sunset Revelry,['W'],2,Sorcery
2051,Twisted Fealty,['R'],3,Sorcery
2052,Archon of Absolution,['W'],4,Creature — Archon
2053,Lurrus of the Dream-Den,"['B', 'W']",3,Legendary Creature — Cat Nightmare
2054,Soul Rend,['B'],2,Instant
2055,Tarfire,['R'],1,Tribal Instant — Goblin
2056,Chill,['U'],2,Enchantment
2057,Court of Cunning,['U'],3,Enchantment
2058,Dead of Winter,['B'],3,Sorcery
2059,Force of Despair,['B'],3,Instant
2060,Goblin Settler,['R'],4,Creature — Goblin
2061,Maddening Hex,['R'],3,Enchantment — Aura Curse
2062,Peer into the Abyss,['B'],7,Sorcery
2063,Professor Onyx,['B'],6,Legendary Planeswalker — Liliana
2064,Rough // Tumble,['R'],8,Sorcery
2065,Sudden Edict,['B'],2,Instant
2066,Surge Node,,1,Artifact
2067,Firespout,"['G', 'R']",3,Sorcery
2068,Geist of Saint Traft,"['U', 'W']",3,Legendary Creature — Spirit Cleric
2069,Ingot Chewer,['R'],5,Creature — Elemental
2070,Nature's Claim,['G'],1,Instant
2071,Necromentia,['B'],3,Sorcery
2072,Shattering Spree,['R'],1,Sorcery
2073,Storm's Wrath,['R'],4,Sorcery
2074,Void Snare,['U'],1,Sorcery
2075,Deglamer,['G'],2,Instant
2076,Out of Air,['U'],4,Instant
2077,Ray of Revelation,['W'],2,Instant
2078,Raze the Effigy,['R'],1,Instant
2079,Unmake,"['B', 'W']",3,Instant
2080,Banefire,['R'],1,Sorcery
2081,Doom Whisperer,['B'],5,Creature — Nightmare Demon
2082,Callous Sell-Sword,['B'],2,Creature — Human Soldier
2083,Circle of Confinement,['W'],2,Enchantment
2084,Dreadmaw's Ire,['R'],1,Instant
2085,Glistening Deluge,['B'],3,Sorcery
2086,Night Clubber,['B'],3,Creature — Human Warrior
2087,Parasitic Grasp,['B'],2,Instant
2088,Firemind's Foresight,"['R', 'U']",7,Instant
2089,Ruination,['R'],4,Sorcery
2090,Shared Summons,['G'],5,Instant
2091,Sublime Epiphany,['U'],6,Instant
2092,Thran Foundry,,1,Artifact
2093,Wipe Away,['U'],3,Instant
2094,Blossoming Calm,['W'],1,Instant
2095,Exquisite Firecraft,['R'],3,Sorcery
2096,Oust,['W'],1,Sorcery
2097,Searing Blood,['R'],2,Instant
2098,The Filigree Sylex,,2,Legendary Artifact
2099,Coffin Purge,['B'],1,Instant
2100,Ghostfire,,3,Instant
2101,Keep Watch,['U'],3,Instant
2102,Revoke Existence,['W'],2,Sorcery
2103,Wilt,['G'],2,Instant
2104,Wrap in Vigor,['G'],2,Instant
2105,Cinderclasm,['R'],2,Instant
2106,Dark Betrayal,['B'],1,Instant
2107,Giant Cindermaw,['R'],3,Creature — Dinosaur Beast
2108,"Jaya, Fiery Negotiator",['R'],4,Legendary Planeswalker — Jaya
2109,"Koth, Fire of Resistance",['R'],4,Legendary Planeswalker — Koth
2110,Lantern Flare,['W'],2,Instant
2111,Obscura Interceptor,"['B', 'U', 'W']",4,Creature — Cephalid Wizard
2112,Virtue's Ruin,['B'],3,Sorcery
2113,Crime // Punishment,"['W', 'B']",7,Sorcery
2114,Elixir of Immortality,,1,Artifact
2115,Balance,['W'],2,Sorcery
2116,Sickening Shoal,['B'],2,Instant — Arcane
2117,Sphinx of the Steel Wind,"['B', 'U', 'W']",8,Artifact Creature — Sphinx
2118,Choking Sands,['B'],3,Sorcery
2119,Echoing Ruin,['R'],2,Sorcery
2120,Geth's Verdict,['B'],2,Instant
2121,Shrivel,['B'],2,Sorcery
2122,Trespasser's Curse,['B'],2,Enchantment — Aura Curse
2123,Cathar Commando,['W'],2,Creature — Human Soldier
2124,Destructive Revelry,"['G', 'R']",2,Instant
2125,Thought Distortion,['B'],6,Sorcery
2126,By Force,['R'],1,Sorcery
2127,Fracture,"['B', 'W']",2,Instant
2128,Rootpath Purifier,['G'],4,Creature — Elf Druid
2129,Aria of Flame,['R'],3,Enchantment
2130,Essence Warden,['G'],1,Creature — Elf Shaman
2131,Hijack,['R'],3,Sorcery
2132,Wicked Akuba,['B'],2,Creature — Spirit
2133,Guardian of Faith,['W'],3,Creature — Spirit Knight
2134,Ritual of Soot,['B'],4,Sorcery
